Indicator ID,Dimension List,Timeframe,Numeric Value,Missing Value Flag,Confidence Interval Low,Confidence Interval High,Standard Error,LocaleID,Locale,Locale Level,Locale State FIPS Code,Locale County FIPS Code,Locale County SSA Code,Locale HRR Code,Total,Age,Sex,Race Ethnicity,Income And Poverty Status,Educational Attainment,Health Insurance Status,Sexual Orientation,Marital Status,Family Type,Veteran Status,Country Of Birth,Disability Status,Obesity Status,Characteristic Of School Or Student,Other,Geography,Modifier1,Modifier2,Modifier3,Modifier4,Modifier5,Numerator,Denominator
159146241,"White, non-Hispanic (Of mother)","2006-2008","8.7",,"7.1","10.3","0.8",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"111","12760"
159146242,"Black or African American, non-Hispanic (Of mother)","2006-2008","33.4",,"23.6","45.8","5.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"38","1139"
159146243,"Total","2006-2008","27.4",,"26.4","28.5","0.5",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2550","92906"
159146244,"Aged 15-17 years (Of mother)","2006-2008","15.3",,"14.2","16.3","0.5",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"841","55099"
159146245,"Aged 18-19 years (Of mother)","2006-2008","45.2",,"43.1","47.3","1.1",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1709","37807"
159146246,"Hispanic or Latino (Of mother)","2006-2008","71.7",,"67.6","75.8","2.1",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1191","16613"
159146247,"White, non-Hispanic (Of mother)","2006-2008","10.4",,"9.6","11.2","0.4",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"604","58117"
159146248,"Black or African American, non-Hispanic (Of mother)","2006-2008","49.0",,"45.5","52.6","1.8",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"734","14969"
159146249,"Total","2006-2008","22.4",,"20.6","24.2","0.9",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"609","27160"
159146250,"Aged 15-17 years (Of mother)","2006-2008","8.3",,"6.9","9.7","0.7",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"141","16987"
159146251,"Aged 18-19 years (Of mother)","2006-2008","46.0",,"41.8","50.2","2.1",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"468","10173"
159146252,"Hispanic or Latino (Of mother)","2006-2008","50.1",,"41.9","58.3","4.2",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"142","2834"
159146253,"White, non-Hispanic (Of mother)","2006-2008","17.2",,"15.4","18.9","0.9",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"363","21156"
159146254,"Black or African American, non-Hispanic (Of mother)","2006-2008","46.3",,"37.1","56.9","4.9",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"89","1924"
159146255,"Total","2006-2008","6.6",,"5.5","7.7","0.6",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"138","20875"
159146256,"Aged 15-17 years (Of mother)","2006-2008","3.7",,"2.5","5.2","0.7",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"32","8657"
159146257,"Aged 18-19 years (Of mother)","2006-2008","8.7",,"7.0","10.3","0.8",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"106","12218"
159146258,"Hispanic or Latino (Of mother)","2006-2008","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"15","1083"
159146259,"White, non-Hispanic (Of mother)","2006-2008","5.6",,"4.6","6.7","0.6",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"102","18055"
159146260,"Black or African American, non-Hispanic (Of mother)","2006-2008","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"15","770"
159146261,"Total","2006-2008","26.3",,"23.5","29.0","1.4",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"355","13518"
159146262,"Aged 15-17 years (Of mother)","2006-2008","14.0",,"11.3","16.7","1.4",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"105","7506"
159146263,"Aged 18-19 years (Of mother)","2006-2008","41.6",,"36.4","46.7","2.6",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"250","6012"
159146264,"Hispanic or Latino (Of mother)","2006-2008","78.7",,"64.7","92.8","7.2",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"120","1524"
159146265,"White, non-Hispanic (Of mother)","2006-2008","20.1",,"17.5","22.8","1.3",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"229","11367"
159146266,"Black or African American, non-Hispanic (Of mother)","2006-2008","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,,
159104909,"Total","2004-2008","23.4",,"23.0","23.7","0.2",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"14181","607050"
159104910,"Aged 15-17 years (Of mother)","2004-2008","11.9",,"11.6","12.3","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"4462","373407"
159104911,"Aged 18-19 years (Of mother)","2004-2008","41.6",,"40.8","42.4","0.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"9719","233643"
159104918,"Aged 15-17 years; Hispanic or Latino (Of mother)","2004-2008","41.1",,"39.5","42.8","0.9",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2334","56754"
159104912,"Aged 18-19 years; Hispanic or Latino (Of mother)","2004-2008","112.4",,"108.9","115.9","1.8",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"4068","36193"
159104920,"Aged 15-17 years; White, non-Hispanic (Of mother)","2004-2008","4.0",,"3.8","4.3","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1038","257478"
159104917,"Aged 18-19 years; White, non-Hispanic (Of mother)","2004-2008","20.7",,"20.0","21.4","0.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"3281","158220"
159104916,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2004-2008","22.7",,"21.3","24.0","0.7",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1064","46935"
159104919,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2004-2008","75.0",,"71.9","78.1","1.6",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"2246","29961"
159104913,"Hispanic or Latino (Of mother)","2004-2008","68.9",,"67.2","70.6","0.9",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"6402","92947"
159104914,"White, non-Hispanic (Of mother)","2004-2008","10.4",,"10.1","10.7","0.2",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"4319","415698"
159104915,"Black or African American, non-Hispanic (Of mother)","2004-2008","43.0",,"41.6","44.5","0.7",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"3310","76896"
159107285,"Total","2004-2008","19.9",,"19.2","20.7","0.4",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2940","147400"
159107286,"Aged 15-17 years (Of mother)","2004-2008","9.9",,"9.3","10.5","0.3",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"955","96580"
159107287,"Aged 18-19 years (Of mother)","2004-2008","39.1",,"37.3","40.8","0.9",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1985","50820"
159107288,"Hispanic or Latino (Of mother)","2004-2008","57.6",,"54.7","60.5","1.5",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1507","26171"
159107289,"White, non-Hispanic (Of mother)","2004-2008","5.7",,"5.2","6.2","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"536","94260"
159107290,"Black or African American, non-Hispanic (Of mother)","2004-2008","40.6",,"37.9","43.4","1.4",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"864","21257"
159107291,"Total","2004-2008","29.3",,"28.5","30.2","0.4",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"4384","149511"
159107292,"Aged 15-17 years (Of mother)","2004-2008","15.0",,"14.2","15.8","0.4",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1414","94402"
159107293,"Aged 18-19 years (Of mother)","2004-2008","53.9",,"52.0","55.8","1.0",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2970","55109"
159107294,"Hispanic or Latino (Of mother)","2004-2008","82.9",,"79.5","86.2","1.7",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2401","28979"
159107295,"White, non-Hispanic (Of mother)","2004-2008","10.3",,"9.6","10.9","0.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"941","91551"
159107296,"Black or African American, non-Hispanic (Of mother)","2004-2008","42.0",,"39.4","44.6","1.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1005","23943"
159107297,"Total","2004-2008","13.6",,"12.3","14.9","0.7",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"410","30210"
159107298,"Aged 15-17 years (Of mother)","2004-2008","4.9",,"3.9","5.8","0.5",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"102","20840"
159107299,"Aged 18-19 years (Of mother)","2004-2008","32.9",,"29.2","36.5","1.9",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"308","9370"
159107300,"Hispanic or Latino (Of mother)","2004-2008","32.4",,"24.1","42.6","4.5",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"51","1574"
159107301,"White, non-Hispanic (Of mother)","2004-2008","12.4",,"11.1","13.7","0.7",411,"Connecticut - Litchfield","County","09","9005",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"340","27482"
159107302,"Black or African American, non-Hispanic (Of mother)","2004-2008","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"16","462"
159107303,"Total","2004-2008","11.0",,"9.7","12.3","0.7",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"279","25371"
159107304,"Aged 15-17 years (Of mother)","2004-2008","5.1",,"4.0","6.3","0.6",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"81","15937"
159107305,"Aged 18-19 years (Of mother)","2004-2008","21.0",,"18.1","23.9","1.5",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"198","9434"
159107306,"Hispanic or Latino (Of mother)","2004-2008","27.2",,"19.6","36.7","4.2",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"42","1546"
159107307,"White, non-Hispanic (Of mother)","2004-2008","8.3",,"7.1","9.5","0.6",412,"Connecticut - Middlesex","County","09","9007",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"175","21084"
159107308,"Black or African American, non-Hispanic (Of mother)","2004-2008","31.5",,"24.0","40.7","4.1",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"59","1872"
159107309,"Total","2004-2008","27.5",,"26.7","28.4","0.4",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"4198","152445"
159107310,"Aged 15-17 years (Of mother)","2004-2008","15.5",,"14.7","16.3","0.4",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1403","90682"
159107311,"Aged 18-19 years (Of mother)","2004-2008","45.3",,"43.6","46.9","0.9",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2795","61763"
159107312,"Hispanic or Latino (Of mother)","2004-2008","73.7",,"70.5","77.0","1.7",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1921","26048"
159107313,"White, non-Hispanic (Of mother)","2004-2008","11.0",,"10.3","11.6","0.3",413,"Connecticut - New Haven","County","09","9009",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1064","96850"
159107314,"Black or African American, non-Hispanic (Of mother)","2004-2008","48.6",,"45.9","51.4","1.4",413,"Connecticut - New Haven","County","09","9009",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1182","24301"
159107315,"Total","2004-2008","24.9",,"23.5","26.4","0.7",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1119","44879"
159107316,"Aged 15-17 years (Of mother)","2004-2008","9.6",,"8.4","10.7","0.6",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"269","28074"
159107317,"Aged 18-19 years (Of mother)","2004-2008","50.6",,"47.2","54.0","1.7",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"850","16805"
159107318,"Hispanic or Latino (Of mother)","2004-2008","57.9",,"50.8","64.9","3.6",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"260","4494"
159107319,"White, non-Hispanic (Of mother)","2004-2008","19.2",,"17.8","20.7","0.7",414,"Connecticut - New London","County","09","9011",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"677","35248"
159107320,"Black or African American, non-Hispanic (Of mother)","2004-2008","47.6",,"40.0","55.2","3.9",414,"Connecticut - New London","County","09","9011",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"150","3150"
159107321,"Total","2004-2008","7.6",,"6.6","8.5","0.5",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"264","34965"
159107322,"Aged 15-17 years (Of mother)","2004-2008","4.6",,"3.5","5.8","0.6",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"66","14477"
159107323,"Aged 18-19 years (Of mother)","2004-2008","9.7",,"8.3","11.0","0.7",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"198","20488"
159107324,"Hispanic or Latino (Of mother)","2004-2008","18.0",,"12.2","25.6","3.2",415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"31","1720"
159107325,"White, non-Hispanic (Of mother)","2004-2008","6.7",,"5.8","7.6","0.5",415,"Connecticut - Tolland","County","09","9013",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"204","30403"
159107326,"Black or African American, non-Hispanic (Of mother)","2004-2008","17.3",,"10.8","26.1","3.7",415,"Connecticut - Tolland","County","09","9013",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"22","1274"
159107327,"Total","2004-2008","26.4",,"24.2","28.5","1.1",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"587","22269"
159107328,"Aged 15-17 years (Of mother)","2004-2008","13.9",,"11.8","15.9","1.1",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"172","12415"
159107329,"Aged 18-19 years (Of mother)","2004-2008","42.1",,"38.1","46.2","2.1",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"415","9854"
159107330,"Hispanic or Latino (Of mother)","2004-2008","78.3",,"67.1","89.4","5.7",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"189","2415"
159107331,"White, non-Hispanic (Of mother)","2004-2008","20.3",,"18.3","22.3","1.0",416,"Connecticut - Windham","County","09","9015",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"382","18820"
159107332,"Black or African American, non-Hispanic (Of mother)","2004-2008","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"12","637"
159065969,"Total","2002-2008","23.9",,"23.5","24.2","0.2",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"19922","835199"
159065970,"Aged 15-17 years (Of mother)","2002-2008","12.4",,"12.1","12.7","0.2",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"6352","512370"
159065971,"Aged 18-19 years (Of mother)","2002-2008","42.0",,"41.3","42.7","0.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"13570","322829"
159065978,"Aged 15-17 years; Hispanic or Latino (Of mother)","2002-2008","43.1",,"41.6","44.6","0.8",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"3262","75636"
159065972,"Aged 18-19 years; Hispanic or Latino (Of mother)","2002-2008","114.0",,"111.0","117.0","1.5",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"5525","48469"
159065980,"Aged 15-17 years; White, non-Hispanic (Of mother)","2002-2008","4.2",,"4.0","4.4","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1509","356410"
159065977,"Aged 18-19 years; White, non-Hispanic (Of mother)","2002-2008","21.4",,"20.8","22.0","0.3",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"4739","221080"
159065976,"Aged 15-17 years; Black or African American, non-Hispanic (Of mother)","2002-2008","24.1",,"22.9","25.3","0.6",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"1533","63684"
159065979,"Aged 18-19 years; Black or African American, non-Hispanic (Of mother)","2002-2008","76.9",,"74.2","79.6","1.4",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"3121","40603"
159065973,"Hispanic or Latino (Of mother)","2002-2008","70.8",,"69.3","72.3","0.8",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"8787","124105"
159065974,"White, non-Hispanic (Of mother)","2002-2008","10.8",,"10.6","11.1","0.1",9,"Connecticut","State","09","9",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"6248","577490"
159065975,"Black or African American, non-Hispanic (Of mother)","2002-2008","44.6",,"43.3","45.9","0.7",9,"Connecticut","State","09","9",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"(Of mother)",,,,,"4654","104287"
159068339,"Total","2002-2008","20.6",,"20.0","21.2","0.3",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"4154","201624"
159068340,"Aged 15-17 years (Of mother)","2002-2008","10.3",,"9.7","10.8","0.3",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1350","131407"
